0	0	49589
1	0	49586
2	0	49599
3	0	49646
4	0	49593
5	0	49635
6	0	49594
7	0	49646
8	0	49599
9	0	49593
10	0	49635
11	0	49589
12	0	49600
13	0	49594
14	0	49647
15	0	49646
16	0	49599
17	0	49593
18	0	49633
19	0	49589
20	0	49600
21	0	49619
22	0	49594
23	0	49605
24	0	49599
25	0	49619
26	0	49593
27	0	49635
28	0	49589
29	0	49600
30	0	49646
31	0	49594
32	0	49605
33	0	49599
34	0	49593
35	0	49635
36	0	49589
37	0	49600
38	0	49646
39	0	49594
40	0	49647
41	0	49605
42	0	49586
43	0	49599
44	0	49593
45	0	49619
46	0	49638
47	0	49594
48	0	49605
49	0	49586
50	0	49599
51	0	49593
52	0	49635
53	0	49589
54	0	49600
55	0	49594
56	0	49605
57	0	49586
58	0	49599
59	0	49633
60	0	49638
61	0	49600
62	0	49645
63	0	49594
64	0	49605
65	0	49586
66	0	49619
67	0	49599
68	0	49593
69	0	49635
70	0	49589
71	0	49600
72	0	49639
73	0	49594
74	0	49644
75	0	49586
76	0	49599
77	0	49619
78	0	49635
79	0	49638
80	0	49641
81	0	49642
82	0	49594
83	0	49643
84	0	49605
85	0	49586
86	0	49599
87	0	49619
88	0	49593
89	0	49635
90	0	49589
91	0	49639
92	0	49594
93	0	49640
94	0	49586
95	0	49619
96	0	49593
97	0	49635
98	0	49638
99	0	49600
100	0	49594
101	0	49626
102	0	49619
103	0	49586
104	0	49593
105	0	49633
106	0	49638
107	0	49600
108	0	49594
109	0	49626
110	0	49636
111	0	49586
112	0	49593
113	0	49619
114	0	49635
115	0	49589
116	0	49600
117	0	49594
118	0	49626
119	0	49612
120	0	49636
121	0	49586
122	0	49619
123	0	49593
124	0	49633
125	0	49618
126	0	49600
127	0	49637
128	0	49594
129	0	49626
130	0	49612
131	0	49636
132	0	49586
133	0	49593
134	0	49631
135	0	49589
136	0	49619
137	0	49600
138	0	49594
139	0	49626
140	0	49612
141	0	49586
142	0	49593
143	0	49635
144	0	49618
145	0	49619
146	0	49600
147	0	49594
148	0	49626
149	0	49612
150	0	49610
151	0	49586
152	0	49619
153	0	49593
154	0	49634
155	0	49589
156	0	49600
157	0	49628
158	0	49594
159	0	49626
160	0	49612
161	0	49610
162	0	49625
163	0	49586
164	0	49593
165	0	49619
166	0	49633
167	0	49618
168	0	49600
169	0	49594
170	0	49632
171	0	49626
172	0	49612
173	0	49610
174	0	49629
175	0	49586
176	0	49619
177	0	49631
178	0	49589
179	0	49600
180	0	49594
181	0	49628
182	0	49626
183	0	49612
184	0	49610
185	0	49625
186	0	49586
187	0	49593
188	0	49619
189	0	49631
190	0	49618
191	0	49590
192	0	49650
193	0	49594
194	0	49632
195	0	49626
196	0	49612
197	0	49610
198	0	49629
199	0	49586
200	0	49619
201	0	49614
202	0	49589
203	0	49600
204	0	49650
205	0	49594
206	0	49628
207	0	49626
208	0	49605
209	0	49610
210	0	49625
211	0	49586
212	0	49630
213	0	49631
214	0	49618
215	0	49600
216	0	49650
217	0	49594
218	0	49628
219	0	49626
220	0	49605
221	0	49598
222	0	49610
223	0	49629
224	0	49620
225	0	49586
226	0	49627
227	0	49614
228	0	49589
229	0	49619
230	0	49600
231	0	49650
232	0	49594
233	0	49628
234	0	49626
235	0	49605
236	0	49598
237	0	49610
238	0	49625
239	0	49630
240	0	49586
241	0	49627
242	0	49619
243	0	49621
244	0	49618
245	0	49600
246	0	49650
247	0	49594
248	0	49628
249	0	49626
250	0	49605
251	0	49598
252	0	49610
253	0	49629
254	0	49586
255	0	49620
256	0	49627
257	0	49619
258	0	49614
259	0	49589
260	0	49600
261	0	49650
262	0	49594
263	0	49626
264	0	49598
265	0	49610
266	0	49623
267	0	49625
268	0	49620
269	0	49586
270	0	49627
271	0	49614
272	0	49618
273	0	49600
274	0	49650
275	0	49619
276	0	49594
277	0	49628
278	0	49626
279	0	49596
280	0	49605
281	0	49598
282	0	49610
283	0	49623
284	0	49625
285	0	49586
286	0	49620
287	0	49627
288	0	49621
289	0	49589
290	0	49590
291	0	49650
292	0	49619
293	0	49594
294	0	49626
295	0	49628
296	0	49596
297	0	49605
298	0	49616
299	0	49610
300	0	49623
301	0	49586
302	0	49620
303	0	49625
304	0	49627
305	0	49614
306	0	49618
307	0	49590
308	0	49650
309	0	49619
310	0	49594
311	0	49626
312	0	49587
313	0	49605
314	0	49598
315	0	49610
316	0	49623
317	0	49625
318	0	49620
319	0	49586
320	0	49621
321	0	49589
322	0	49590
323	0	49650
324	0	49619
325	0	49594
326	0	49587
327	0	49626
328	0	49605
329	0	49598
330	0	49610
331	0	49623
332	0	49620
333	0	49586
334	0	49614
335	0	49618
336	0	49590
337	0	49650
338	0	49619
339	0	49601
340	0	49587
341	0	49626
342	0	49623
343	0	49616
344	0	49605
345	0	49601
346	0	49620
347	0	49586
348	0	49625
349	0	49621
350	0	49589
351	0	49590
352	0	49650
353	0	49619
354	0	49594
355	0	49587
356	0	49624
357	0	49610
358	0	49616
359	0	49623
360	0	49601
361	0	49620
362	0	49586
363	0	49617
364	0	49587
365	0	49619
366	0	49618
367	0	49614
368	0	49590
369	0	49650
370	0	49621
371	0	49594
372	0	49624
373	0	49616
374	0	49623
375	0	49614
376	0	49601
377	0	49586
378	0	49593
379	0	49617
380	0	49587
381	0	49589
382	0	49590
383	0	49650
384	0	49619
385	0	49594
386	0	49618
387	0	49610
388	0	49616
389	0	49610
390	0	49620
391	0	49601
392	0	49621
393	0	49586
394	0	49587
395	0	49617
396	0	49622
397	0	49618
398	0	49590
399	0	49650
400	0	49619
401	0	49594
402	0	49600
403	0	49607
404	0	49616
405	0	49607
406	0	49601
407	0	49586
408	0	49587
409	0	49617
410	0	49614
411	0	49589
412	0	49600
413	0	49650
414	0	49619
415	0	49594
416	0	49593
417	0	49618
418	0	49610
419	0	49609
420	0	49616
421	0	49606
422	0	49601
423	0	49586
424	0	49593
425	0	49587
426	0	49617
427	0	49614
428	0	49618
429	0	49590
430	0	49591
431	0	49650
432	0	49594
433	0	49607
434	0	49612
435	0	49609
436	0	49616
437	0	49601
438	0	49593
439	0	49586
440	0	49617
441	0	49614
442	0	49589
443	0	49590
444	0	49591
445	0	49650
446	0	49594
447	0	49607
448	0	49606
449	0	49612
450	0	49602
451	0	49609
452	0	49616
453	0	49601
454	0	49586
455	0	49612
456	0	49587
457	0	49617
458	0	49614
459	0	49589
460	0	49590
461	0	49591
462	0	49593
463	0	49594
464	0	49607
465	0	49606
466	0	49602
467	0	49609
468	0	49616
469	0	49601
470	0	49586
471	0	49612
472	0	49613
473	0	49587
474	0	49614
475	0	49589
476	0	49590
477	0	49591
478	0	49593
479	0	49594
480	0	49607
481	0	49606
482	0	49602
483	0	49609
484	0	49613
485	0	49598
486	0	49601
487	0	49586
488	0	49587
489	0	49612
490	0	49614
491	0	49589
492	0	49590
493	0	49591
494	0	49593
495	0	49594
496	0	49607
497	0	49606
498	0	49602
499	0	49609
500	0	49613
501	0	49598
502	0	49601
503	0	49586
504	0	49587
505	0	49612
506	0	49588
507	0	49589
508	0	49590
509	0	49591
510	0	49593
511	0	49594
512	0	49607
513	0	49584
514	0	49602
515	0	49609
516	0	49610
517	0	49612
518	0	49598
519	0	49584
520	0	49601
521	0	49586
522	0	49587
523	0	49588
524	0	49589
525	0	49590
526	0	49591
527	0	49593
528	0	49594
529	0	49607
530	0	49602
531	0	49609
532	0	49610
533	0	49598
534	0	49611
535	0	49601
536	0	49584
537	0	49586
538	0	49587
539	0	49588
540	0	49589
541	0	49590
542	0	49591
543	0	49593
544	0	49594
545	0	49607
546	0	49602
547	0	49609
548	0	49598
549	0	49608
550	0	49601
551	0	49586
552	0	49584
553	0	49587
554	0	49588
555	0	49589
556	0	49590
557	0	49591
558	0	49593
559	0	49594
560	0	49607
561	0	49606
562	0	49602
563	0	49609
564	0	49598
565	0	49605
566	0	49601
567	0	49584
568	0	49586
569	0	49587
570	0	49588
571	0	49589
572	0	49590
573	0	49591
574	0	49593
575	0	49594
576	0	49607
577	0	49600
578	0	49608
579	0	49602
580	0	49609
581	0	49581
582	0	49598
583	0	49605
584	0	49600
585	0	49601
586	0	49586
587	0	49584
588	0	49587
589	0	49588
590	0	49589
591	0	49590
592	0	49591
593	0	49593
594	0	49594
595	0	49607
596	0	49602
597	0	49581
598	0	49598
599	0	49605
600	0	49601
601	0	49586
602	0	49584
603	0	49587
604	0	49588
605	0	49589
606	0	49590
607	0	49591
608	0	49593
609	0	49594
610	0	49650
611	0	49600
612	0	49602
613	0	49606
614	0	49581
615	0	49598
616	0	49605
617	0	49601
618	0	49584
619	0	49586
620	0	49587
621	0	49588
622	0	49589
623	0	49650
624	0	49590
625	0	49591
626	0	49593
627	0	49594
628	0	49600
629	0	49602
630	0	49581
631	0	49598
632	0	49601
633	0	49586
634	0	49584
635	0	49587
636	0	49588
637	0	49589
638	0	49650
639	0	49590
640	0	49591
641	0	49593
642	0	49594
643	0	49600
644	0	49582
645	0	49602
646	0	49581
647	0	49598
648	0	49601
649	0	49589
650	0	49584
651	0	49600
652	0	49586
653	0	49587
654	0	49588
655	0	49650
656	0	49590
657	0	49591
658	0	49593
659	0	49594
660	0	49599
661	0	49602
662	0	49582
663	0	49581
664	0	49582
665	0	49598
666	0	49601
667	0	49584
668	0	49650
669	0	49586
670	0	49587
671	0	49600
672	0	49588
673	0	49589
674	0	49590
675	0	49591
676	0	49593
677	0	49594
678	0	49599
679	0	49602
680	0	49581
681	0	49582
682	0	49598
683	0	49601
684	0	49584
685	0	49650
686	0	49586
687	0	49587
688	0	49600
689	0	49589
690	0	49588
691	0	49590
692	0	49591
693	0	49593
694	0	49594
695	0	49599
696	0	49602
697	0	49581
698	0	49582
699	0	49598
700	0	49601
701	0	49584
702	0	49650
703	0	49586
704	0	49587
705	0	49600
706	0	49588
707	0	49589
708	0	49590
709	0	49591
710	0	49594
711	0	49599
712	0	49602
713	0	49581
714	0	49582
715	0	49583
716	0	49601
717	0	49584
718	0	49586
719	0	49600
720	0	49587
721	0	49599
722	0	49588
723	0	49589
724	0	49590
725	0	49591
726	0	49593
727	0	49594
728	0	49597
729	0	49602
730	0	49598
731	0	49581
732	0	49582
733	0	49583
734	0	49601
735	0	49584
736	0	49586
737	0	49600
738	0	49587
739	0	49599
740	0	49588
741	0	49589
742	0	49590
743	0	49591
744	0	49585
745	0	49594
746	0	49593
747	0	49598
748	0	49602
749	0	49597
750	0	49583
751	0	49582
752	0	49581
753	0	49601
754	0	49600
755	0	49584
756	0	49586
757	0	49589
758	0	49587
759	0	49599
760	0	49588
761	0	49590
762	0	49591
763	0	49585
764	0	49594
765	0	49597
766	0	49602
767	0	49598
768	0	49581
769	0	49582
770	0	49583
771	0	49584
772	0	49586
773	0	49587
774	0	49599
775	0	49588
776	0	49589
777	0	49600
778	0	49591
779	0	49585
780	0	49594
781	0	49593
782	0	49596
783	0	49597
784	0	49598
785	0	49581
786	0	49582
787	0	49583
788	0	49584
789	0	49585
790	0	49586
791	0	49587
792	0	49588
793	0	49589
794	0	49590
795	0	49591
796	0	49592
797	0	49593
798	0	49594
799	0	49595
800	0	49596
801	0	49597
802	0	49598
803	0	49581
804	0	49582
805	0	49597
806	0	49583
807	0	49584
808	0	49586
809	0	49585
810	0	49589
811	0	49600
812	0	49591
813	0	49592
814	0	49593
815	0	49594
816	0	49595
817	0	49602
818	0	49598
819	0	49604
1677	1	64
1678	1	64
1679	1	64
1680	1	65
1681	1	65
1682	1	65
1683	1	65
1684	1	65
1685	1	65
1686	1	65
1687	1	65
1688	1	66
1689	1	66
1690	1	66
1691	1	66
1692	1	66
1693	1	66
1694	1	66
1695	1	66
1696	1	66
1697	1	67
1698	1	67
1699	1	67
1700	1	67
1701	1	67
1702	1	67
1703	1	67
1704	1	67
1705	1	67
1706	1	68
1707	1	68
1708	1	68
1709	1	68
1710	1	68
1711	1	68
1712	1	68
1713	1	68
1714	1	68
1715	1	69
1716	1	69
1717	1	69
1718	1	69
1719	1	69
1720	1	69
1721	1	69
1722	1	69
1723	1	69
1724	1	70
1725	1	70
1726	1	70
1727	1	70
1728	1	70
1729	1	70
1730	1	70
1731	1	70
1732	1	70
1733	1	71
1734	1	71
1735	1	71
1736	1	71
1737	1	71
1738	1	71
1739	1	71
1740	1	71
1741	1	71
1742	1	72
1743	1	72
1744	1	72
1745	1	72
1746	1	72
1747	1	72
1748	1	72
1749	1	72
1750	1	72
1751	1	73
1752	1	73
1753	1	73
1754	1	73
1755	1	73
1756	1	73
1757	1	73
1758	1	73
1759	1	73
1760	1	74
1761	1	74
1762	1	74
1763	1	74
1764	1	74
1765	1	74
1766	1	74
1767	1	74
1768	1	74
1769	1	75
1770	1	75
1771	1	75
1772	1	75
1773	1	75
1774	1	75
1775	1	75
1776	1	76
1777	1	76
1778	1	76
1779	1	76
1780	1	76
1781	1	76
1782	1	76
1783	1	77
1784	1	77
1785	1	77
1786	1	77
1787	1	77
1788	1	77
1789	1	77
1790	1	77
1791	1	78
1792	1	78
1793	1	78
1794	1	78
1795	1	78
1796	1	78
1797	1	78
1798	1	78
1799	1	79
1800	1	79
1801	1	79
1802	1	79
1803	1	79
1804	1	79
1805	1	79
1806	1	79
1807	1	79
1808	1	79
1809	1	79
1810	1	79
1811	1	80
1812	1	80
1813	1	80
1814	1	80
1815	1	80
1816	1	80
1817	1	80
1818	1	80
1819	1	80
1820	1	80
1821	1	80
1822	1	80
1823	1	81
1824	1	81
1825	1	81
1826	1	81
1827	1	81
1828	1	81
1829	1	81
1830	1	81
1831	1	81
1832	1	81
1833	1	81
1834	1	81
1835	1	82
1836	1	82
1837	1	82
1838	1	82
1839	1	82
1840	1	82
1841	1	82
1842	1	82
1843	1	82
1844	1	82
1845	1	82
1846	1	82
1847	1	83
1848	1	83
1849	1	83
1850	1	83
1851	1	83
1852	1	83
1853	1	83
1854	1	83
1855	1	83
1856	1	83
1857	1	83
1858	1	83
1859	1	83
1860	1	83
1861	1	83
1862	1	83
1863	1	84
1864	1	84
1865	1	84
1866	1	84
1867	1	84
1868	1	84
1869	1	84
1870	1	85
1871	1	85
1872	1	85
1873	1	85
1874	1	85
1875	1	85
1876	1	85
1877	1	85
1878	1	85
1879	1	85
1880	1	86
1881	1	86
1882	1	86
1883	1	86
1884	1	86
1885	1	86
1886	1	86
1887	1	86
1888	1	86
1889	1	86
1890	1	87
1891	1	87
1892	1	87
1893	1	87
1894	1	87
1895	1	87
1896	1	87
1897	1	87
1898	1	87
1899	1	87
1900	1	87
1901	1	88
1902	1	88
1903	1	88
1904	1	88
1905	1	88
1906	1	88
1907	1	88
1908	1	88
1909	1	88
1910	1	88
1911	1	88
1912	1	89
1913	1	89
1914	1	89
1915	1	89
1916	1	89
1917	1	89
1918	1	89
1919	1	89
1920	1	89
1921	1	89
1922	1	89
1923	1	89
1924	1	90
1925	1	90
1926	1	90
1927	1	90
1928	1	90
1929	1	90
1930	1	90
1931	1	90
1932	1	90
1933	1	90
1934	1	90
1935	1	90
1936	1	91
1937	1	91
1938	1	91
1939	1	91
1940	1	91
1941	1	91
1942	1	91
1943	1	91
1944	1	91
1945	1	91
1946	1	91
1947	1	91
